date,user,text,url
15/08/2019,Boonette,Topaze770 bonjour. Depuis tout ce temps as tu finalement trouvé un bon endocrinologue en Belgique ? J'ai été diagnostiquée maladie de Basedow mais je n'ai aucun symptômes  et mon endocrino ne m'a même pas occulté  elle a eu juste les yeux sur son ordi  ne m'a pas demandé su j'avais des symptômes rien de rien.. elle m'a juste dit voilà vous avez la maladie de Basedow vois allez prendre du STUMAZOL mais qd je vois les effets secondaires je ne suis pas rassurée du tout. Elle a empoché ses euros  et m'a dit à dans 2 mois  alors que lorsque on prend ce genre de médoc il faut vérifier la prise de sang tous les 15 jours   car cela a des effets sur les globules blancs..des éruptions etc..   elle ne m'a même pas dit que faire si de tels effets se produisaient. Je suis belge dans le sud vers philipeville donc je cherche un endocrino à l'écoute aussi  pour qui tu n'es pas uniquement un numéro. Merci pour ta réponse..,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
15/08/2019,Boonette,Topaze770 bonjour. Depuis tout ce temps as tu finalement trouvé un bon endocrinologue en Belgique ? J'ai été diagnostiquée maladie de Basedow mais je n'ai aucun symptômes  et mon endocrino ne m'a même pas occulté  elle a eu juste les yeux sur son ordi  ne m'a pas demandé su j'avais des symptômes rien de rien.. elle m'a juste dit voilà vous avez la maladie de Basedow vois allez prendre du STUMAZOL mais qd je vois les effets secondaires je ne suis pas rassurée du tout. Elle a empoché ses euros  et m'a dit à dans 2 mois  alors que lorsque on prend ce genre de médoc il faut vérifier la prise de sang tous les 15 jours   car cela a des effets sur les globules blancs..des éruptions etc..   elle ne m'a même pas dit que faire si de tels effets se produisaient. Je suis belge dans le sud vers philipeville donc je cherche un endocrino à l'écoute aussi  pour qui tu n'es pas uniquement un numéro. Merci pour ta réponse..,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
28/08/2019,Oona,Bonjour  bonjour ! Quelqu'un aurait-il un bon médecin à me conseiller pour des problèmes de thyroïde sur Charleroi ou Namur ? Merci  lt;3,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
23/09/2019,Albine,Bonjour  j ai une hypothyroïdie déclarée il y a presque deux ans après un burn out. Je suis sous lthyroxine 62 mais je ne supporte pas le traitement. Depuis peu je fais de l hypertension 18-21 . J ai des soucis d articulations douloureuses qui me donnent l impression d avoir 90 alors que je vais seulement avoir 40. J ai des sautes d humeur  je suis assez irritable. J ai la peau super sèche que j essaye de soigner avec de l Omega 3 .Je cherche un bon endocrino sur Charleroi ou bxl qui soignent aussi avec des méthodes naturelles car j ai tendance a me faire tous les effets secondaires des medoc Merciiii,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
23/09/2019,Susanne in F,C'est normal que tu ne supportes pas le traitement si tu as fait un burn out . Ce que les gens appellent bun out est un manque de cortisol . Dans ce cas on ne peut pas supporter son hormone thyroidienne . Je suppose que ton burn out n'est pas traité ? Si tu etais correctement traité   tu supporterais ta thyroide . La peau seche est thyroide très certainement   tu dois etre encore en hypothyroidie . T'as des chiffres ? Intolerance medicaments probablement cortisol . L'hypothyroidie cause des hypertensions aussi .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
23/09/2019,Oona,:??: bonjour Boonette :)  as-tu eu finalement des adresses ? moi pas... plusieurs personnes disent pourtant connaître plein de bons médecins... si tu as une adresse  peux-tu me la partager ? MERCI ;),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
24/09/2019,Albine,Bonjour merci 😊 mon burn out j en suis sortir par méthode naturelle avec ma psy et la psychiatre. J attend mes nouveaux résultats prise de sans de ma thyroïde. L écho montre une inflammation ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/endocrinologue-belgique-sujet_160644_1.htm
20/07/2019,Carole2A,Bonjour  Je me présente  j ai 43 ans  maman de 3 enfants  j ai un goitre depuis très longtemps  mon médecin traitant m a dit qu il ne nécessitait pas de traitement  je n ai jamais eu aucun symptômes. Mais voilà depuis quelques mois  j ai des palpitations  des maux de tête  le transit très accéléré  des phases avec le moral au plus bas  des coups de nerf  mal aux jambes  mains moites  fatigue  perte de poids. Mon médecin pense à un problème de thyroïde  j ai fait un bilan hier  tsh  t3 t4 anticorps. J aurai les résultats lundi et j ai une echo à faire aussi lundi. Mes parents  grands parents  frères et sœurs ont tous des problèmes de thyroïde. Est ce que les symptômes vous font penser à une hyperthyroïdie ? Je m inquiète pas mal  étant un peu hypocondriaque  j ai peur d une maladie très grave Merci de m avoir lue et merci à ceux qui répondront,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/demande-renseignements-sujet_171692_1.htm
21/07/2019,Carole2A,Personne de disponible pour me répondre ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/demande-renseignements-sujet_171692_1.htm
27/07/2019,hallux,Bonjour Tes symptômes peuvent faire penser à une hyperthyroïdie. Les résultats d'analyses et l'échographie permettront de faire la lumière sur tout ça.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/demande-renseignements-sujet_171692_1.htm
27/07/2019,hallux,Quels anticorps ont été dosés ? Anti-thyroperoxydase (anti TPO) ? Anti-thyroglobuline (anti TG) ? Antirécepteurs de la TSH (TRAK) ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/demande-renseignements-sujet_171692_1.htm
03/08/2019,Carole2A,Bonjour on a testé les anti TPO et anti TG le médecin m avait prescrit du levothyrox que je n ai pas supporté ( fatigue a ne même plus pouvoir me lever  malaises  palpitations...) Il m a dit d arrêter et m a prescrit lthyroxin en gouttes et depuis je me sent bien,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/demande-renseignements-sujet_171692_1.htm
30/06/2019,Zira,Bonjour  j'espère que vous allez bien. Voilà alors il ya quelques semaines mon médecin m'a augmenté ma dose de Levothyrox  j'étais à 50 et maintenant je suis à 75. je savais que ça allait être difficile mais la sincèrement je n'y arrive plus. Je dors deux fois plus  je suis tous le temps fatiguée  je vois tout en noir et je n'arrive pas a apprécier la vie même si je m'y oblige  j'ai aussi une chute de cheveux et j'ai presque tous le temps mal au ventre. Est ce que c'est normal ? Ça commence un peu à m'inquiéter. Merci pour votre aide,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
04/07/2019,valentine,C’est bien pour ça que le médecin a augmenté ta dose .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
13/07/2019,furtive34,Bonjour Zira  lorsqu'on a des problèmes de thyroïde  il faut beaucoup de patience pour trouver le bon dosage. Depuis quand prenez-vous votre traitement ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
25/07/2019,bountykill​az,exactement !!!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
28/07/2019,Carole2A,Pas de contenu,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
01/08/2019,Phil4145,Bonjour  Dans mon cas je ne supporte pas la nouvelle formule du Levothyrox avec laquelle j'ai eu des effets indésirables très importants en 2017 . Ils sont apparus au bout de plusieurs semaines ( Démangeaisons  crampe   palpitations   vertiges  tension artérielle accrue  hypersensibilité  ...) . Pour l'instant Je suis actuellement sous L-Thyroxin Hening mais j'ai beaucoup d'effets secondaires ( céphalées   crampes   insomnies ( 3hr de sommeil par nuit) et en arrêt de travail depuis 2 mois. Je vais être obligé de changer. Le seul que je supporte pour l'instant est le Levothyrox ancienne formule ( Euthyrox aujourd'hui). Le processus de stabilisation est long et la valeur optimale est propre à chacun ( pour moi TSH =2.48 est mon optimum et TSH=1.68 donnait les effets indésirables cités ci-dessus). Je n'ai pas eu de perte de cheveux mais c'est un phénomène courant pour les femmes et qui est apparu avec la nouvelle formulation du Levothyrox début 2017. Certaines personnes ont finalement réussi par supporter le Lévothyrox et d'autres non. Il faut être patient mais cela peut est très pénible et je peux en témoigner. Cdlt ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
03/08/2019,Carole2A,Bonjour Mon médecin m a dit d arrêter le levothyrox  et m a donné l thyroxine serb en gouttes  et depuis 3 jours je me sent renaître  plus aucun effet secondaire  pourvu que ça dure !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/problemes-augmentation-levothyrox-sujet_171686_1.htm
12/11/2017,cocotte55,Bonsoir à toutes et tous  Sous L Thyroxine 75 de Sanofi depuis le 15 octobre dernier je prends la L Thyroxine de Sanofi. Pour l'instant j'ai toujours les mêmes symptômes qu'avec la nouvelle formule de Levothyrox.j'ai des douleurs musculaires intenses  j'ai perdu des cheveux et ils sont cassés  secs. J'ai la peau jaune  des palpitations  vertiges  prise de poids. Je ne vois pas la fin du tunnel ! Et vous ça e passe comment ?      ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
12/11/2017,hallux,Va voir ici :,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
12/11/2017,cocotte55,Oui merci pour votre réponse. J'ai vu le sujet mais je n' ai pas trouvé une réponse par rapport à 1 mois de traitement sous L Thyroxine de Sanofi.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
12/11/2017,cocotte55,Oui merci pour votre réponse. J'ai vu le sujet mais je n' ai pas trouvé une réponse par rapport à 1 mois de traitement sous L Thyroxine de Sanofi.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
13/11/2017,Yuz86mm,Plainte contre Buzyn et Le Maire.    kess ke je chui contente :),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
13/11/2017,nouschka,Re-bonsoir Cocotte  Parce qu'aucune personne sur le topic indiqué par Hallux n'a encore pris la L-Thyroxine depuis 1 mois. Perso  ça pourrait faire bientôt 1 mois puisque je l'ai débutée le 17/11 mais je l'ai arrêtée au bout de 14 jours. EDIT : elle ne me rendait pas malade mais j'ai eu l'opportunité de trouver 1 boîte d'Euthyrox donc j'ai changé.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
13/11/2017,cocotte55,@Nous Je vous comprends Nouschka  vous savez qu'à terme l'Euthyrox sera supprimé dans toute l'Europe. J'ai vu l'endocrinologue aujourd'hui  toujours sous L Thyroxine 75. Je dois prendre de la vitamine D car je suis extrêmement carencée  l'hypothyroïdie en est la cause. Juste pour info  j'ai porté plainte contre le laboratoire Merck via le collectif d'avocats toulousains sur le site mysmartcab. Voilà on a pris les français pour des cobayes  on ne nous a pas demandé notre avis pour tester cette nouvelle formule de Levothyrox. Le pharmacien m'a délivré un médicament qui n'était pas prescrit sur l'ordonnance de mon médecin (c'était l'ancienne formule qui était precrite) et sans m' avertir ni me demandais si j'accepterai de le prendre  ni appeler mon médecin pour lui demander s'il pouvait me le délivrer compte tenu du changement de prescription. Donc il y a eu tromperie ayant entraîné une altération de la santé. C'est très grave. Je porterai plainte aussi contre l'agence Française du Médicament en tant venu. Tout le corps médical  pharmaceutique et l'état français  tous sont mouillés dans cette sale histoire et ils se couvrent tous  sans aucun respect pour les victimes. L'ancienne formule du Levothyrox est fabriquée en Isère pour le marché italien !!! Si c'est pas du foutage de gueule ça !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
18/11/2017,haionara,oui j'ai vu ça pour le marché Italien!! une honte! j'espère que ça ira avec la L thyroxine c'est sur qu'il vaut mieux prendre ce médicament plutôt que d’essayer de se procurer de l'euthyrox car il sera plus sur le marché et on a assez perdu du temps comme ca  je sais pas comment le corps va réagir avec ce nouveau médicament en tout cas il a bien été chamboulé ces derniers temps  je prends la L thyroxine depuis 3 jours seulement et j'ai trop peur d'un surdosage car je suis passée en hyperthyroïdie avec la nouvelle formule du levo et ya rien de pire côté stress l'hypo c'est peace and love à côté!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
15/12/2017,crottedebi​que72,Bonjour  Moi non plus ça ne se passe pas bien ! ( pertes de cheveux  maux de tête  perte de poids  nausées  faiblesse musculaire  fatigue...rien n' a changé ! ) J' ai consulté les sites conseillés sur le forum  mais pour l' instant je n' ai pas l'impression que le problème soit vraiment relayé. Avez-vous eu des réponses entre-temps ? Parce que là ça fait pratiquement deux mois que j' ai sanofi.. En tous cas merci à tous et toutes pour votre participation  ça aide toujours de savoir où on en est ! Bonne journée !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
16/12/2017,valentine,Je ne prends pas encore L thyroxine henning Car pas encore trouvé! Mais ne jugez pas trop hâtivement ce médicament. 1)Car d’abord c pas un générique 2)Ensuite c’est sanofi 3) il est sur le marché depuis 30 ans . 4) en Allemagne a 70 pour-cent les gens prennent ça . Euthyrox n’est que à 30 pour-cent. Donc faites pas la fine bouche . Vérifier le dosage   il est possible que en terme de dosage ce ne soit pas équivalent au Levo .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
17/12/2017,crottedebi​que72,Bonjour  dosage vérifié aoprès de la pharmacie  malheureusement ce n' est pas ça ! Tout à fait d' accord avec vous sur le sérieux de Sanofi  j' ai d' autres traitements de chez eux ( insulines ) qui sont vraiment impeccables. J' ai pu avoir du Euthyrox  on verra bien. je vous tiens au courant  disons dans 15 jours-1 mois  le temps que ça se mette en place. Merci beaucoup de la rapidité de votre réponse  bonne journée :),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
17/12/2017,valentine,Le dosage ne se vérifie pas au près de la pharmacie!!!!! Il faut une prise de sang après 5 semaines de traitement de t3 et t4 et à comparer avec la prise de sang avant ke traitement!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
17/12/2017,crottedebi​que72,Vous admettez donc qu'il peut y a voir des variations d' un patient à l' autre. Mais comme je vous l' ai dit  je suis repassée sous Euthyrox. On devra donc attendre les résultats de quelqu' un d' autre ! C' est d' ailleurs la raison pour laquelle j' avais envoyé un message à Cocotte 55  je voulais savoir si de son côté il y avait eu du nouveau. Encore une fois  je ne remets absolument pas en cause le sérieux de Sanofi. Simplement   les faits sont là  je ne suis pas la seule  et ce qui est valable pour vous ne l' est pas forcément pour les autres. Quant à  #034; faire la fine bouche #034; pour le choix d' un traitement qui vous fait perdre vos cheveux  du poids  qui vous donne tellement mal à la tête que vous vous réveillez en pleine nuit  qui est responsable de crampes et d' une fatigues tout à fait anormales  oui  si vous voulez... Bonne soirée,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
17/12/2017,valentine,Oui mais ces symptômes peuvent venir du dosages et ce n’est pas forcément l thyroxine de henning qui est en cause .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_1.htm
12/11/2017,cocotte55,Bonsoir à toutes et tous  Sous L Thyroxine 75 de Sanofi depuis le 15 octobre dernier je prends la L Thyroxine de Sanofi. Pour l'instant j'ai toujours les mêmes symptômes qu'avec la nouvelle formule de Levothyrox.j'ai des douleurs musculaires intenses  j'ai perdu des cheveux et ils sont cassés  secs. J'ai la peau jaune  des palpitations  vertiges  prise de poids. Je ne vois pas la fin du tunnel ! Et vous ça e passe comment ?      ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
12/11/2017,hallux,Va voir ici :,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
12/11/2017,cocotte55,Oui merci pour votre réponse. J'ai vu le sujet mais je n' ai pas trouvé une réponse par rapport à 1 mois de traitement sous L Thyroxine de Sanofi.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
12/11/2017,cocotte55,Oui merci pour votre réponse. J'ai vu le sujet mais je n' ai pas trouvé une réponse par rapport à 1 mois de traitement sous L Thyroxine de Sanofi.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
13/11/2017,Yuz86mm,Plainte contre Buzyn et Le Maire.    kess ke je chui contente :),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
13/11/2017,nouschka,Re-bonsoir Cocotte  Parce qu'aucune personne sur le topic indiqué par Hallux n'a encore pris la L-Thyroxine depuis 1 mois. Perso  ça pourrait faire bientôt 1 mois puisque je l'ai débutée le 17/11 mais je l'ai arrêtée au bout de 14 jours. EDIT : elle ne me rendait pas malade mais j'ai eu l'opportunité de trouver 1 boîte d'Euthyrox donc j'ai changé.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
13/11/2017,cocotte55,@Nous Je vous comprends Nouschka  vous savez qu'à terme l'Euthyrox sera supprimé dans toute l'Europe. J'ai vu l'endocrinologue aujourd'hui  toujours sous L Thyroxine 75. Je dois prendre de la vitamine D car je suis extrêmement carencée  l'hypothyroïdie en est la cause. Juste pour info  j'ai porté plainte contre le laboratoire Merck via le collectif d'avocats toulousains sur le site mysmartcab. Voilà on a pris les français pour des cobayes  on ne nous a pas demandé notre avis pour tester cette nouvelle formule de Levothyrox. Le pharmacien m'a délivré un médicament qui n'était pas prescrit sur l'ordonnance de mon médecin (c'était l'ancienne formule qui était precrite) et sans m' avertir ni me demandais si j'accepterai de le prendre  ni appeler mon médecin pour lui demander s'il pouvait me le délivrer compte tenu du changement de prescription. Donc il y a eu tromperie ayant entraîné une altération de la santé. C'est très grave. Je porterai plainte aussi contre l'agence Française du Médicament en tant venu. Tout le corps médical  pharmaceutique et l'état français  tous sont mouillés dans cette sale histoire et ils se couvrent tous  sans aucun respect pour les victimes. L'ancienne formule du Levothyrox est fabriquée en Isère pour le marché italien !!! Si c'est pas du foutage de gueule ça !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
18/11/2017,haionara,oui j'ai vu ça pour le marché Italien!! une honte! j'espère que ça ira avec la L thyroxine c'est sur qu'il vaut mieux prendre ce médicament plutôt que d’essayer de se procurer de l'euthyrox car il sera plus sur le marché et on a assez perdu du temps comme ca  je sais pas comment le corps va réagir avec ce nouveau médicament en tout cas il a bien été chamboulé ces derniers temps  je prends la L thyroxine depuis 3 jours seulement et j'ai trop peur d'un surdosage car je suis passée en hyperthyroïdie avec la nouvelle formule du levo et ya rien de pire côté stress l'hypo c'est peace and love à côté!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
15/12/2017,crottedebi​que72,Bonjour  Moi non plus ça ne se passe pas bien ! ( pertes de cheveux  maux de tête  perte de poids  nausées  faiblesse musculaire  fatigue...rien n' a changé ! ) J' ai consulté les sites conseillés sur le forum  mais pour l' instant je n' ai pas l'impression que le problème soit vraiment relayé. Avez-vous eu des réponses entre-temps ? Parce que là ça fait pratiquement deux mois que j' ai sanofi.. En tous cas merci à tous et toutes pour votre participation  ça aide toujours de savoir où on en est ! Bonne journée !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
16/12/2017,valentine,Je ne prends pas encore L thyroxine henning Car pas encore trouvé! Mais ne jugez pas trop hâtivement ce médicament. 1)Car d’abord c pas un générique 2)Ensuite c’est sanofi 3) il est sur le marché depuis 30 ans . 4) en Allemagne a 70 pour-cent les gens prennent ça . Euthyrox n’est que à 30 pour-cent. Donc faites pas la fine bouche . Vérifier le dosage   il est possible que en terme de dosage ce ne soit pas équivalent au Levo .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
17/12/2017,crottedebi​que72,Bonjour  dosage vérifié aoprès de la pharmacie  malheureusement ce n' est pas ça ! Tout à fait d' accord avec vous sur le sérieux de Sanofi  j' ai d' autres traitements de chez eux ( insulines ) qui sont vraiment impeccables. J' ai pu avoir du Euthyrox  on verra bien. je vous tiens au courant  disons dans 15 jours-1 mois  le temps que ça se mette en place. Merci beaucoup de la rapidité de votre réponse  bonne journée :),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
17/12/2017,valentine,Le dosage ne se vérifie pas au près de la pharmacie!!!!! Il faut une prise de sang après 5 semaines de traitement de t3 et t4 et à comparer avec la prise de sang avant ke traitement!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
17/12/2017,crottedebi​que72,Vous admettez donc qu'il peut y a voir des variations d' un patient à l' autre. Mais comme je vous l' ai dit  je suis repassée sous Euthyrox. On devra donc attendre les résultats de quelqu' un d' autre ! C' est d' ailleurs la raison pour laquelle j' avais envoyé un message à Cocotte 55  je voulais savoir si de son côté il y avait eu du nouveau. Encore une fois  je ne remets absolument pas en cause le sérieux de Sanofi. Simplement   les faits sont là  je ne suis pas la seule  et ce qui est valable pour vous ne l' est pas forcément pour les autres. Quant à  #034; faire la fine bouche #034; pour le choix d' un traitement qui vous fait perdre vos cheveux  du poids  qui vous donne tellement mal à la tête que vous vous réveillez en pleine nuit  qui est responsable de crampes et d' une fatigues tout à fait anormales  oui  si vous voulez... Bonne soirée,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
17/12/2017,valentine,Oui mais ces symptômes peuvent venir du dosages et ce n’est pas forcément l thyroxine de henning qui est en cause .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
18/12/2017,dinis02,Bonjour crotte de bique trop drole ton.pseudo lo As tu encore ta thyroide Il se peut malheureusement que votre corps ne supporte pas l thyroxine ou qu il faut que l ancien levo que vous ayez pris ne soit pas complètement dissout de votre organisme Apres en etant dans beaucoup de forum je lis beaucoup de patients qui en ayant subi tout ses changements developpe un lupus une autre maladie auto immune Donc pour moi allez voir votre medecin un rhumatologue que l on puisse vous faire un bilan sanguin complet car le levothyrox nf a fait beaucoup de degats chez beaucoup de personnes,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
18/12/2017,crottedebi​que72,dinis02  Bonjour Dinis  Oui  j'ai encore ma thyroïde. Je ne savais pas que le Levothyrox pouvait occasionner des problèmes à long terme aussi... Je suis votre conseil et je vois avec mon médecin pour un suivi des réjouissances à venir ! A-t-on une idée du délai nécessaire à notre organisme pour l' élimination du nouveau Levothyrox ? bonne journée  merci pour votre réponse ( et votre compliment sur mon pseudo !),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
18/12/2017,dinis02,Je ne sais pas combien de temps quand on voit le temps que notre organisme a mis avec l ancien levo et le nouveau apres changement avec un autre il y en a ils vont mettre 15 jours d autre un mois ou plus En sachant que l on doit attendre 6 semaines avant un controle de tsh on peut tomber fortement en hypo d autre en hyper notre corps est completement chamboulé,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
18/12/2017,Zee971z,Moi j’arrête pas de grossir  en mangeant normalement  j'ai plus trop de crampe mais j'suis obligé de prendre mes 300g de mag 2 tous les jours  sinon je chiale de douleur  sinon coté cheveu j'en perd encore  j'ai le L-thyroxin 175 depuis octobre je crois  je viens juste de passer à la pharmacie avec mon ordonnance j'ai eu mes boites sans souci étonné,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
19/12/2017,mineur179,Bonjour dinis02 et tout le monde.Mon cas personnel est celui-ci ou plutôt a été celui -ci.Après avoir été mis sous amiodarone puis cordarone de sanofi pour cause d'arythmie j'ai été mis sous le lévo de sanof en 2009.Les 5 kg que j'avais pris se sont envolés en moins de deux.Et pour cause le lévo de sanofi contient du ricin sous forme hydrogénée certes mais quand même.Le ricin a cette faculté d'augmenter la production de bile qui facilite la digestion.Mais pour moi mon transit s'est tellement accéléré que j'en avais mal partout à cause de la débâcle intestinale.Mais quel plaisir de se voir fondre.Pour les habits évidemment c'est pas évident. D'après ce que j'en sais c'est ce lévo de sanofi que vous allez avoir donc il ne faut pas vous étonner d'avoir des symptômes un peu bizarre.Quant au temps pour éliminer étant donné que la molécule agit par accumulation et si c'est comme le cordarone s'accumule dans les corps gras c'est la croix et la bannière pour s'en débarraser moi je sais que le cordarone j'en subirais les effets secondaires jusqu'à..... Tiens dinis02 la c'est juste pour toi étant donné que tu cherches un magnétiseur pour te débarrasser du tabac je peux t'indiquer en MP un site où tu trouveras.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
19/12/2017,valentine,Je viens tout juste de trouver L thyroxine henning ! Je ne sais pas si je dois être contente ou triste avec ce que tu viens de dire !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
19/12/2017,mineur179,Mais non il ne faut pas avoir peur de toute manière pour l'instant il n'y a pas le choix.Surtout qu'il n'est pas question(d'après ce que j'ai compris)de revenir en arrière çàd le MERCK serono.Donc si tu peux avoir le lévo de sanofi fonce.Quant au temps pour éliminer ça c'est autre chose.Jongler avec une molécule en changer puis revenir BIG PHARMA s'en le principal pour eux c'est   faut bien rire un peu.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
19/12/2017,valentine,Ok merci Mais s’il te plaît arrête de dire Levo de sanofi    C’est L thyroxine de sanofi !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
19/12/2017,mineur179,OK i beg your pardon mais tu sais que ce soit Levo de sanofi ou L thyroxine de sanofi c'est toujours la même molécule.Il n'y a que les excipients à effet notoire qui changent.Mais qui peuvent tout changer. Mais BIG PHARMA nous aime.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
19/12/2017,valentine,Oui je sais bien mais ça embrouille ceux qui passent par le forum et qui ne postent pas . Après ils vont demander à leur médecin Levo de sanofi et après leur médecin ne va plus leur accorder D’estime dans leur dires .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
